date,close
2025-12-19,86.9273452758789
2025-12-22,86.73869323730469
2025-12-23,86.87769317626953
2025-12-24,87.40392303466797
2025-12-26,87.1159896850586
2025-12-29,87.44364166259766
2025-12-30,87.23513793945312
2025-12-31,86.54011535644531
2026-01-02,86.41104125976562
2026-01-05,86.83798217773438
2026-01-06,86.65926361083984
2026-01-07,87.16563415527344
2026-01-08,86.72876739501953
2026-01-09,87.30464172363281
2026-01-12,87.0464859008789
2026-01-13,87.19541931152344
2026-01-14,87.70179748535156
2026-01-15,87.68193817138672
2026-01-16,87.17556762695312
2026-01-20,86.03374481201172
2026-01-21,86.68904876708984
2026-01-22,87.06634521484375
2026-01-23,87.30464172363281
2026-01-26,87.72164916992188
2026-01-27,87.17556762695312
2026-01-28,86.97698211669922
2026-01-29,86.99684143066406
2026-01-30,86.51032257080078
2026-02-02,86.26315307617188
2026-02-03,86.47245788574219
2026-02-04,86.25318145751953
2026-02-05,87.19007110595703
2026-02-06,87.24987030029297
2026-02-09,87.22993469238281
2026-02-10,88.23658752441406
2026-02-11,87.76814270019531
2026-02-12,88.93427276611328
2026-02-13,89.42264556884766
2026-02-17,89.57215118408203
2026-02-18,89.2332763671875
2026-02-19,89.32298278808594
2026-02-20,89.11367797851562
2026-02-23,89.44257354736328
2026-02-24,89.60205078125
2026-02-25,89.61202239990234
2026-02-26,89.97081756591797
2026-02-27,90.51899719238281
2026-03-02,89.61000061035156
2026-03-03,89.43000030517578
2026-03-04,89.1500015258789
2026-03-05,88.79000091552734
2026-03-06,88.45999908447266
2026-03-09,89.2300033569336
2026-03-10,88.27999877929688
2026-03-11,87.13999938964844
2026-03-12,86.97000122070312
2026-03-13,86.54000091552734
2026-03-16,87.20999908447266
2026-03-17,87.44999694824219
2026-03-18,86.95500183105469
