date,close
2020-02-18,57.22666549682617
2020-02-19,61.16133117675781
2020-02-20,59.96066665649414
2020-02-21,60.06666564941406
2020-02-24,55.58599853515625
2020-02-25,53.32733154296875
2020-02-26,51.91999816894531
2020-02-27,45.266666412353516
2020-02-28,44.53266525268555
2020-03-02,49.574668884277344
2020-03-03,49.70066833496094
2020-03-04,49.96666717529297
2020-03-05,48.30266571044922
2020-03-06,46.89866638183594
2020-03-09,40.53333282470703
2020-03-10,43.02199935913086
2020-03-11,42.28200149536133
2020-03-12,37.369998931884766
2020-03-13,36.44133377075195
2020-03-16,29.67133331298828
2020-03-17,28.68000030517578
2020-03-18,24.08133316040039
2020-03-19,28.50933265686035
2020-03-20,28.50200080871582
2020-03-23,28.952667236328125
2020-03-24,33.66666793823242
2020-03-25,35.95000076293945
2020-03-26,35.21066665649414
2020-03-27,34.29066848754883
2020-03-30,33.47533416748047
2020-03-31,34.93333435058594
2020-04-01,32.104000091552734
2020-04-02,30.29800033569336
2020-04-03,32.000667572021484
2020-04-06,34.41600036621094
2020-04-07,36.36333465576172
2020-04-08,36.589332580566406
2020-04-09,38.20000076293945
2020-04-13,43.39666748046875
2020-04-14,47.32600021362305
2020-04-15,48.65533447265625
2020-04-16,49.680667877197266
2020-04-17,50.259334564208984
2020-04-20,49.75733184814453
2020-04-21,45.781333923339844
2020-04-22,48.807334899902344
2020-04-23,47.04199981689453
2020-04-24,48.34333419799805
2020-04-27,53.25
2020-04-28,51.27466583251953
2020-04-29,53.367332458496094
2020-04-30,52.12533187866211
