date,close
2026-01-13,41.53791809082031
2026-01-14,39.68425750732422
2026-01-15,39.953338623046875
2026-01-16,41.76713180541992
2026-01-20,41.9963493347168
2026-01-21,42.524539947509766
2026-01-22,43.70051956176758
2026-01-23,42.963043212890625
2026-01-26,43.94966506958008
2026-01-27,50.97563552856445
2026-01-28,53.80595397949219
2026-01-29,53.34751892089844
2026-01-30,51.673248291015625
2026-02-02,51.11515808105469
2026-02-03,52.52035140991211
2026-02-04,51.304508209228516
2026-02-05,50.17835998535156
2026-02-06,55.13142013549805
2026-02-09,63.92135238647461
2026-02-10,62.37663650512695
2026-02-11,62.65568161010742
2026-02-12,57.5033073425293
2026-02-13,60.702362060546875
2026-02-17,58.48992919921875
2026-02-18,57.57306671142578
2026-02-19,58.46999740600586
2026-02-20,58.81999969482422
2026-02-23,56.97999954223633
2026-02-24,56.959999084472656
2026-02-25,56.18000030517578
2026-02-26,56.380001068115234
2026-02-27,57.470001220703125
2026-03-02,56.86000061035156
2026-03-03,56.380001068115234
2026-03-04,56.0099983215332
2026-03-05,54.599998474121094
2026-03-06,52.41999816894531
2026-03-09,50.099998474121094
2026-03-10,50.650001525878906
2026-03-11,50.470001220703125
2026-03-12,48.939998626708984
2026-03-13,47.470001220703125
2026-03-16,46.720001220703125
2026-03-17,47.88999938964844
2026-03-18,46.0099983215332
2026-03-19,43.970001220703125
2026-03-20,42.2599983215332
2026-03-23,43.900001525878906
2026-03-24,43.5
2026-03-25,43.130001068115234
2026-03-26,39.560001373291016
2026-03-27,39.41999816894531
2026-03-30,37.97999954223633
2026-03-31,40.08000183105469
2026-04-01,41.810001373291016
2026-04-02,41.27000045776367
2026-04-06,42.58000183105469
2026-04-07,43.470001220703125
2026-04-08,45.7599983215332
2026-04-09,44.119998931884766
2026-04-10,43.97999954223633
