date,close
2020-02-18,3.4590508937835693
2020-02-19,3.413687229156494
2020-02-20,3.364542007446289
2020-02-21,3.3785290718078613
2020-02-24,3.4590508937835693
2020-02-25,3.466611623764038
2020-02-26,3.4401490688323975
2020-02-27,3.5762431621551514
2020-02-28,3.481734275817871
2020-03-02,3.4102842807769775
2020-03-03,3.394784450531006
2020-03-04,3.3872241973876953
2020-03-05,3.3380796909332275
2020-03-06,3.402345895767212
2020-03-09,3.5081958770751953
2020-03-10,3.425027847290039
2020-03-11,3.483624219894409
2020-03-12,3.273812770843506
2020-03-13,3.356980800628662
2020-03-16,3.5044164657592773
2020-03-17,3.326737880706787
2020-03-18,3.3191771507263184
2020-03-19,3.408015727996826
2020-03-20,3.0469894409179688
2020-03-23,3.572463274002075
2020-03-24,3.7425804138183594
2020-03-25,3.7425804138183594
2020-03-26,4.5364603996276855
2020-03-27,4.630970478057861
2020-03-30,4.5213398933410645
2020-03-31,4.642310619354248
2020-04-01,4.585606098175049
2020-04-02,4.593166351318359
2020-04-03,4.850232124328613
2020-04-06,5.122420310974121
2020-04-07,5.039251804351807
2020-04-08,5.050592422485352
2020-04-09,5.024130344390869
2020-04-13,5.069494247436523
2020-04-14,4.952303409576416
2020-04-15,5.133761405944824
2020-04-16,5.179126262664795
2020-04-17,5.035470962524414
2020-04-20,5.19046688079834
2020-04-21,5.1753458976745605
2020-04-22,5.179126262664795
2020-04-23,5.269855976104736
2020-04-24,5.349244117736816
2020-04-27,5.326561450958252
2020-04-28,5.485337257385254
2020-04-29,5.574176788330078
2020-04-30,5.591188907623291
